itest_id,aveknow,avecarelessness,avecorrect,numactions,averesbored,averesengcon,averesconf,averesfrust,averesofftask,averesgaming,actioncount,bottomhint,correct,correctrate,dayfinishquestion,filedin,frhrate,frscaffoldh,hint,hintrate,monthfinishquestion,scaffold,timeover80,timeover80rate,timetaken,timetohint,workinschoolrate,wrong,wrongrate,actioncount_c1,bottomhint_c1,correct_c1,correctrate_c1,dayfinishquestion_c1,filedin_c1,frhrate_c1,frscaffoldh_c1,hint_c1,hintrate_c1,monthfinishquestion_c1,scaffold_c1,timeover80_c1,timeover80rate_c1,timetaken_c1,timetohint_c1,workinschoolrate_c1,wrong_c1,wrongrate_c1,actioncount_c2,bottomhint_c2,correct_c2,correctrate_c2,dayfinishquestion_c2,filedin_c2,frhrate_c2,frscaffoldh_c2,hint_c2,hintrate_c2,monthfinishquestion_c2,scaffold_c2,timeover80_c2,timeover80rate_c2,timetaken_c2,timetohint_c2,workinschoolrate_c2,wrong_c2,wrongrate_c2,actioncount_c3,bottomhint_c3,correct_c3,correctrate_c3,dayfinishquestion_c3,filedin_c3,frhrate_c3,frscaffoldh_c3,hint_c3,hintrate_c3,monthfinishquestion_c3,scaffold_c3,timeover80_c3,timeover80rate_c3,timetaken_c3,timetohint_c3,workinschoolrate_c3,wrong_c3,wrongrate_c3,average_questions_by_day,average_questions_by_mon,counts_day_answer,counts_mon_answer,std_questions_by_day,std_questions_by_mon,average_questions_by_day_c1,average_questions_by_mon_c1,counts_day_answer_c1,counts_mon_answer_c1,std_questions_by_day_c1,std_questions_by_mon_c1,average_questions_by_day_c2,average_questions_by_mon_c2,counts_day_answer_c2,counts_mon_answer_c2,std_questions_by_day_c2,std_questions_by_mon_c2,average_questions_by_day_c3,average_questions_by_mon_c3,counts_day_answer_c3,counts_mon_answer_c3,std_questions_by_day_c3,std_questions_by_mon_c3,wrong_and_over80,wrong_and_over80_c1,wrong_and_over80_c2,wrong_and_over80_c3
427,0.223626063,0.104347569,0.428994083,338,0.282501857,0.6344832770000001,0.092813975,0.102406979,0.217868925,0.024538823,2.0736196319018405,0.147239263803681,0.8895705521472392,0.6226628688285131,59485.122699386506,0.0,0.25768331872626365,0.38613789073911775,0.7055214723926381,0.1831288343558283,594.6319018404907,0.588957055214724,0.3067484662576687,0.2164767747589834,105.31901840349693,21.006134969202453,0.733640081799591,0.4785276073619632,0.19420829681565877,1.9142857142857144,0.14285714285714285,0.9714285714285714,0.7342857142857143,58438.65714285714,0.0,0.31761904761904763,0.45714285714285713,0.5428571428571428,0.13952380952380952,584.1714285714286,0.6,0.17142857142857143,0.15238095238095237,63.59999993822858,6.942857122285714,0.6833333333333332,0.4,0.1261904761904762,1.95,0.125,0.825,0.6108928571428571,60316.95,0.0,0.2629761904761905,0.39642857142857146,0.625,0.13916666666666663,602.925,0.65,0.375,0.2829761904761905,104.82500006485002,21.300000017000002,0.875,0.5,0.2499404761904762,2.095890410958904,0.136986301369863,0.8767123287671232,0.6083333333333335,59380.0,0.0,0.2203196347031963,0.2968036529680365,0.7397260273972602,0.21255707762557077,593.5890410958904,0.4931506849315068,0.3013698630136986,0.20159817351598175,117.20547944704111,29.698630147123286,0.6301369863013698,0.4794520547945205,0.17910958904109586,23.285714285714285,40.75,7,4,8.340948901139999,31.595094555959157,5.833333333333333,8.75,6.0,4.0,1.7224014243685084,5.678908345800273,6.666666666666667,13.333333333333334,6.0,3.0,5.163977794943222,3.7859388972001824,10.428571428571429,18.25,7.0,4.0,6.051367417290709,19.922767545365446,0.0736196319018405,0.02857142857142857,0.1,0.0684931506849315
430,0.070767691,0.05673744400000001,0.302419355,248,0.23247136,0.636080081,0.073547877,0.241994442,0.235752214,0.217926181,2.883720930232558,0.313953488372093,0.872093023255814,0.4414867109634552,57318.46511627907,0.0,0.20946843853820593,0.36295681063122925,1.0930232558139534,0.28522978959025463,573.0232558139535,0.6046511627906976,0.16279069767441862,0.056201550387596895,67.53488372559303,30.244186066662795,1.0,0.9186046511627907,0.2732834994462901,2.8421052631578947,0.5263157894736842,0.7894736842105263,0.36328320802005015,52162.21052631579,0.0,0.5211779448621553,0.6710526315789473,1.5789473684210527,0.5517543859649123,521.578947368421,1.105263157894737,0.21052631578947367,0.10087719298245613,76.15789472873685,50.10526321252631,1.0,0.47368421052631576,0.0849624060150376,4.25,0.5,0.75,0.10714285714285714,60324.0,0.0,0.07142857142857142,0.4285714285714286,2.25,0.3214285714285714,603.0,1.25,0.0,0.0,28.50000006025,2.49999988075,1.0,1.25,0.5714285714285714,2.7288135593220337,0.22033898305084745,0.9152542372881356,0.5091000807102503,58571.42372881356,0.0,0.12247780468119453,0.2330508474576271,0.8305084745762712,0.19594430992736078,585.5254237288135,0.288135593220339,0.1694915254237288,0.04943502824858757,68.8305084798983,26.694915257864405,1.0,0.9830508474576272,0.294955609362389,28.666666666666668,28.666666666666668,3,3,14.0118997046558,14.0118997046558,9.5,9.5,2.0,2.0,10.606601717798213,10.606601717798213,4.0,4.0,1.0,1.0,,,19.666666666666668,19.666666666666668,3.0,3.0,11.71893055416463,11.71893055416463,0.011627906976744186,0.05263157894736842,0.0,0.0
432,0.191508887,0.08462881900000001,0.411764706,136,0.291113609,0.623143565,0.137797927,0.208730085,0.289747413,0.017569903,2.0606060606060606,0.06060606060606061,0.8484848484848485,0.6132575757575759,58637.63636363636,0.0,0.231060606060606,0.2916666666666667,0.36363636363636365,0.0957070707070707,586.1818181818181,0.6212121212121212,0.2878787878787879,0.16073232323232323,92.06060607522727,11.651515136939393,1.0,0.8484848484848485,0.29103535353535354,1.7,0.0,0.75,0.5729166666666667,55255.9,0.0,0.55625,0.6625,0.15,0.06666666666666667,552.45,1.15,0.4,0.21875,133.4500000329,8.2999999639,1.0,0.8,0.36041666666666666,2.4,0.0,0.6,0.2,60324.0,0.0,0.2,0.6,0.8,0.2,603.0,1.2,0.2,0.2,63.2000000966,12.000000048,1.0,1.0,0.6,2.1951219512195124,0.0975609756097561,0.926829268292683,0.6833333333333333,60081.60975609756,0.0,0.07621951219512196,0.07317073170731707,0.4146341463414634,0.09715447154471545,600.5853658536586,0.2926829268292683,0.24390243902439024,0.12764227642276424,75.39024389814634,13.243902427317074,1.0,0.8536585365853658,0.21951219512195122,22.0,22.0,3,3,19.974984355438178,19.974984355438178,6.666666666666667,6.666666666666667,3.0,3.0,3.7859388972001824,3.7859388972001824,5.0,5.0,1.0,1.0,,,13.666666666666666,13.666666666666666,3.0,3.0,19.39931270260195,19.39931270260195,0.07575757575757576,0.15,0.2,0.024390243902439025
447,0.090656155,0.046818032,0.225490196,306,0.212628438,0.6828325890000001,0.039154617,0.134772639,0.16495464199999998,0.301706192,3.8734177215189876,0.45569620253164556,0.8734177215189873,0.3080135932984034,41016.27848101266,0.02531645569620253,0.40409557039303867,0.7088607594936709,2.329113924050633,0.5454620098607439,410.0,1.2278481012658229,0.05063291139240506,0.006276371308016878,49.35443037932911,15.07594935779747,1.0,0.6708860759493671,0.14652439684085253,3.3793103448275863,0.3793103448275862,1.0344827586206897,0.3666119321291735,41019.51724137931,0.0,0.4873015873015873,0.7241379310344828,2.0,0.556431308155446,410.0,1.0,0.0,0.0,43.68965523817241,14.96551722489655,1.0,0.3448275862068966,0.0769567597153804,3.3333333333333335,0.4444444444444444,0.8888888888888888,0.34074074074074073,41020.0,0.0,0.34074074074074073,0.8888888888888888,1.7777777777777777,0.40370370370370373,410.0,1.4444444444444444,0.0,0.0,36.33333322688889,7.222222329,1.0,0.6666666666666666,0.25555555555555554,4.758620689655173,0.5862068965517241,0.7241379310344828,0.25776335733232286,41013.24137931035,0.06896551724137931,0.36088322596943284,0.6551724137931034,3.0689655172413794,0.5899914740431982,410.0,1.3448275862068966,0.13793103448275862,0.017097701149425288,64.99999994948277,18.24137925189655,1.0,0.9655172413793104,0.15224516862447898,39.5,79.0,2,1,26.16295090390226,,14.5,29.0,2.0,1.0,19.091883092036785,,9.0,9.0,1.0,1.0,,,14.5,29.0,2.0,1.0,0.7071067811865476,,0.02531645569620253,0.0,0.0,0.034482758620689655
457,0.258992756,0.149971971,0.411111111,450,0.264201865,0.660748129,0.16715189800000002,0.169917013,0.174224185,0.034632309,2.1226415094339623,0.07547169811320754,0.8726415094339622,0.6136232609109967,57573.00943396227,0.0,0.30449814860192226,0.4536725067385445,0.37735849056603776,0.07660704075798415,575.5896226415094,1.009433962264151,0.15566037735849056,0.0940569781371668,75.37735849599063,18.05660377197641,0.7664532794249775,0.8726415094339622,0.3097696983310191,2.1052631578947367,0.05263157894736842,0.8947368421052632,0.6354010025062656,57272.14035087719,0.0,0.3576232247284879,0.5394736842105263,0.3333333333333333,0.057664995822890565,572.5964912280701,1.105263157894737,0.12280701754385964,0.04093567251461989,61.298245580280685,5.719298242070175,0.7982456140350878,0.8771929824561403,0.3069340016708438,2.0847457627118646,0.1016949152542373,0.8983050847457628,0.63075733118106,57759.91525423729,0.0,0.3878194780737153,0.5235404896421846,0.4067796610169492,0.1087368845843422,577.3898305084746,1.2033898305084745,0.1694915254237288,0.12476459510357815,71.25423730793217,18.999999985457627,0.8305084745762712,0.7796610169491526,0.26050578423459775,2.2,0.08235294117647059,0.8588235294117647,0.6018304897716662,57502.90588235294,0.0,0.18573805279687633,0.3239962651727357,0.4235294117647059,0.07299974535268652,574.9294117647058,0.8,0.17647058823529413,0.11661531279178339,76.60000001959999,11.74117647622353,0.6743697478991596,0.9176470588235294,0.3251697648756473,30.285714285714285,42.4,7,5,12.378937564997056,21.349473061413015,9.5,11.4,6.0,5.0,6.473020933072903,9.44986772394196,9.833333333333334,11.8,6.0,5.0,5.845225972250061,7.661592523751182,12.142857142857142,17.0,7.0,5.0,6.618876325292972,8.602325267042627,0.07547169811320754,0.017543859649122806,0.11864406779661017,0.08235294117647059
459,0.152736681,0.076250476,0.423469388,196,0.276281396,0.654918061,0.121358271,0.091680646,0.202204313,0.025878131,2.0416666666666665,0.052083333333333336,0.8645833333333334,0.6109079288766789,58985.427083333336,0.0,0.48181566697191697,0.5900869963369964,0.3020833333333333,0.10097012362637363,589.65625,1.1666666666666667,0.3125,0.19945245726495728,84.73958333326043,14.166666659197917,1.0,0.875,0.2881219474969475,1.826086956521739,0.0,0.8695652173913043,0.6384057971014492,58659.47826086957,0.0,0.486231884057971,0.6304347826086957,0.21739130434782608,0.09565217391304348,586.3913043478261,1.2608695652173914,0.2608695652173913,0.21739130434782608,73.6956521528261,9.739130424347826,1.0,0.7391304347826086,0.26594202898550723,1.9565217391304348,0.0,0.9130434782608695,0.6446488294314381,59740.434782608696,0.0,0.4816053511705686,0.41638795986622074,0.21739130434782608,0.11538461538461538,597.2173913043479,0.6086956521739131,0.391304347826087,0.17307692307692307,114.04347827173913,24.26086957391304,1.0,0.8260869565217391,0.2399665551839465,1.8529411764705883,0.058823529411764705,0.8529411764705882,0.6290266106442577,59440.32352941176,0.0,0.5365896358543418,0.634453781512605,0.29411764705882354,0.1055672268907563,594.2058823529412,1.088235294117647,0.23529411764705882,0.19117647058823528,69.61764704426471,10.38235292832353,1.0,0.7058823529411765,0.26540616246498605,24.0,32.0,4,3,8.602325267042627,18.083141320025124,5.75,7.666666666666667,4.0,3.0,2.8722813232690148,3.214550253664318,5.75,7.666666666666667,4.0,3.0,5.5,11.547005383792515,8.5,11.333333333333334,4.0,3.0,6.855654600401044,7.637626158259733,0.07291666666666667,0.043478260869565216,0.08695652173913043,0.058823529411764705
462,0.103817992,0.058039199000000014,0.296116505,206,0.251204004,0.615871259,0.120801937,0.050538084,0.27284879,0.301329222,2.641025641025641,0.3333333333333333,0.782051282051282,0.44513634513634515,56814.3717948718,0.0,0.31479446479446477,0.5512820512820513,1.2179487179487178,0.3163868538868539,568.0384615384615,0.9102564102564102,0.48717948717948717,0.3095950345950346,124.4871794914359,32.21794872779487,1.0,0.6410256410256411,0.238476800976801,1.75,0.08333333333333333,0.9166666666666666,0.748015873015873,59500.75,0.0,0.20634920634920637,0.25,0.5,0.14285714285714288,594.9166666666666,0.5,0.6666666666666666,0.5952380952380952,106.16666663874999,10.416666666666666,1.0,0.3333333333333333,0.10912698412698413,3.0588235294117645,0.4117647058823529,0.7058823529411765,0.31813725490196076,59823.17647058824,0.0,0.29362745098039217,0.5294117647058824,1.588235294117647,0.4294117647058823,598.1176470588235,0.8235294117647058,0.17647058823529413,0.09313725490196079,57.823529426882345,18.47058823747059,1.0,0.7647058823529411,0.25245098039215685,2.878787878787879,0.36363636363636365,0.7878787878787878,0.39705387205387205,55662.757575757576,0.0,0.344023569023569,0.6363636363636364,1.393939393939394,0.3701178451178452,556.5151515151515,1.121212121212121,0.5454545454545454,0.30673400673400675,167.21212121233333,57.72727272760606,1.0,0.696969696969697,0.2328282828282828,15.6,19.5,5,4,8.988882021697693,6.8068592855540455,4.0,4.0,3.0,3.0,3.0,3.0,5.666666666666667,5.666666666666667,3.0,3.0,4.509249752822894,4.509249752822894,6.6,8.25,5.0,4.0,4.774934554525329,5.315072906367325,0.10256410256410256,0.0,0.058823529411764705,0.12121212121212122
473,0.08263669,0.044333818,0.20441989,724,0.197507964,0.6865810790000001,0.029041796,0.127445198,0.132935205,0.423624681,3.851063829787234,0.5053191489361702,0.7872340425531915,0.28328948705149803,46036.28191489362,0.0797872340425532,0.36081608279617894,0.723404255319149,2.4468085106382977,0.551609417807084,460.1755319148936,1.148936170212766,0.0851063829787234,0.045783287577213456,47.94680850111702,14.553191484021273,1.0,0.6170212765957447,0.1651010951414177,3.525,0.475,0.875,0.3703769841269841,45632.575,0.0,0.3716269841269842,0.675,2.225,0.4989285714285715,456.125,0.975,0.1,0.059166666666666666,49.649999992975,14.6499999522,1.0,0.425,0.13069444444444445,3.8679245283018866,0.5283018867924528,0.7735849056603774,0.2905735250074873,47286.58490566038,0.22641509433962265,0.3204477388439652,0.6981132075471698,2.3962264150943398,0.5019317160826596,472.7169811320755,1.1320754716981132,0.09433962264150944,0.04716981132075472,61.86792449137735,20.45283012924528,1.0,0.6981132075471698,0.20749475890985328,4.304347826086956,0.5434782608695652,0.782608695652174,0.2489408849682342,42386.69565217391,0.06521739130434782,0.3902452327943212,0.7608695652173914,2.739130434782609,0.5886169580769861,423.6521739130435,1.391304347826087,0.06521739130434782,0.024251986909770918,43.36956521215217,9.108695709543479,1.0,0.782608695652174,0.16244215695477965,26.857142857142858,37.6,7,5,9.616454152970858,19.295077092357005,8.0,8.0,5.0,5.0,6.59545297913646,6.59545297913646,8.833333333333334,10.6,6.0,5.0,6.794605703546503,6.58027355054484,9.2,15.333333333333334,5.0,3.0,6.1400325732035,12.741009902410928,0.0425531914893617,0.0,0.05660377358490566,0.043478260869565216
474,0.165997094,0.101453533,0.30995475100000003,884,0.24557821,0.646951333,0.104381753,0.13885035199999998,0.173113778,0.210385217,3.536,0.228,1.096,0.48271430399665716,46214.84,0.172,0.3026630180277241,0.5228995226995228,1.272,0.1997002494237789,462.004,1.172,0.408,0.15384316402551704,113.83200000988793,23.33199999094801,1.0,1.168,0.31758544657956433,3.5833333333333335,0.2,1.3,0.5226936026936025,47888.15,0.2833333333333333,0.36743265993265994,0.6424242424242425,1.2166666666666666,0.1991414141414141,478.71666666666664,1.4833333333333334,0.45,0.16265993265993267,115.20000002844999,32.78333332348333,1.0,1.0666666666666667,0.2781649831649831,2.642857142857143,0.17142857142857143,0.9285714285714286,0.5406462585034013,45581.18571428571,0.17142857142857143,0.3571201814058957,0.49642857142857144,0.8428571428571429,0.15454648526077097,455.6857142857143,0.8142857142857143,0.4857142857142857,0.17942002442002444,126.72857137588575,18.585714258957147,1.0,0.8714285714285714,0.3048072562358277,4.936708860759493,0.3924050632911392,1.2278481012658229,0.4188102209695656,44461.962025316454,0.08860759493670886,0.2658824752644558,0.5877142548028624,2.2531645569620253,0.3233723895860902,444.4810126582278,1.6329113924050633,0.3924050632911392,0.1264783966757161,115.1772152305063,30.582278474481008,1.0,1.4556962025316456,0.257817389444344,22.727272727272727,35.714285714285715,11,7,15.640274352394902,20.16361645567155,5.454545454545454,8.571428571428571,11.0,7.0,4.457883721310738,7.9342536480995465,6.363636363636363,10.0,11.0,7.0,4.884111531747146,6.3508529610858835,9.875,13.166666666666666,8.0,6.0,11.243251944420452,12.765839833973583,0.084,0.06666666666666667,0.11428571428571428,0.08860759493670886
475,0.171765275,0.109766958,0.357048748,759,0.254459529,0.639607743,0.116535318,0.143632158,0.174460007,0.06765829,2.617241379310345,0.07586206896551724,0.9344827586206896,0.5595943916912477,45592.106896551726,0.11379310344827587,0.3802727779882952,0.516327312534209,0.7103448275862069,0.14127754682774962,455.7551724137931,1.0413793103448277,0.21724137931034482,0.11850827333585953,80.18275862423113,16.979310346489655,1.0,0.9724137931034482,0.2991280614810026,2.175438596491228,0.07017543859649122,0.8947368421052632,0.5771198830409356,44924.070175438595,0.05263157894736842,0.47916666666666674,0.6023391812865497,0.5789473684210527,0.19042397660818713,449.0701754385965,1.0,0.22807017543859648,0.17543859649122806,66.56140354117545,17.192982454070172,1.0,0.7017543859649122,0.2324561403508772,2.054054054054054,0.05405405405405406,0.8513513513513513,0.5942406692406692,46412.04054054054,0.14864864864864866,0.3517374517374517,0.4337837837837838,0.36486486486486486,0.08706563706563707,463.94594594594594,0.7972972972972973,0.24324324324324326,0.13510296010296008,72.93243246144594,18.500000019216213,1.0,0.8378378378378378,0.31869369369369366,3.0638297872340425,0.09574468085106383,0.9361702127659575,0.5041955680253554,44403.02127659575,0.14893617021276595,0.2661341023043151,0.42405437352245867,0.8936170212765957,0.15664601356090715,443.86170212765956,1.0425531914893618,0.2553191489361702,0.11771296079806717,95.06382977071276,19.191489340191488,1.0,1.2340425531914894,0.33915841841373756,22.307692307692307,41.42857142857143,13,7,11.26487620426589,19.764084790828225,6.333333333333333,9.5,9.0,6.0,4.924428900898052,8.596510920134982,6.7272727272727275,10.571428571428571,11.0,7.0,4.562694578665311,6.294366339755546,7.833333333333333,13.428571428571429,12.0,7.0,5.166911040164104,10.42204622994197,0.08275862068965517,0.10526315789473684,0.0945945945945946,0.0851063829787234
476,0.109228933,0.069040948,0.293759513,1314,0.19551639,0.68763229,0.089650886,0.12416391,0.112046335,0.348984254,3.2127139364303177,0.30317848410757947,0.9437652811735942,0.41323366096485625,47415.62347188264,0.12224938875305623,0.325138993595056,0.5942012012629012,1.5207823960880196,0.366941440233544,474.0195599022005,0.9682151589242054,0.039119804400977995,0.017358122485405674,37.594132035677255,9.03667481825183,1.0,0.7481662591687042,0.21982489880159967,3.2125,0.325,0.975,0.40422619047619046,47322.675,0.1,0.3167261904761905,0.65,1.775,0.4341964285714286,473.0875,0.8,0.025,0.015625,32.92499998213749,7.862499988062501,1.0,0.4625,0.16157738095238094,3.140625,0.296875,0.9453125,0.4168367006257631,47638.734375,0.1796875,0.352036353403541,0.609375,1.609375,0.4024510645604396,476.2578125,0.84375,0.03125,0.014923878205128204,33.60937498721876,5.765625022414061,1.0,0.5859375,0.18071223481379733,4.08080808080808,0.36363636363636365,1.0404040404040404,0.3688585198389121,44774.40404040404,0.06060606060606061,0.29829009044695315,0.5558413264295616,1.7474747474747474,0.3676871421969462,447.6060606060606,1.292929292929293,0.050505050505050504,0.018072885719944542,51.616161647383855,12.484848482565658,1.0,1.292929292929293,0.26345433796414186,45.44444444444444,68.16666666666667,9,6,18.317417333723053,32.220593828585265,10.0,13.333333333333334,8.0,6.0,5.237229365663817,4.226897995772629,16.0,21.333333333333332,8.0,6.0,12.409673645990857,14.22204861005146,12.375,16.5,8.0,6.0,9.148575220843329,12.59761882261882,0.007334963325183374,0.0125,0.0,0.010101010101010102
491,0.082694512,0.050810312,0.283662478,557,0.260181479,0.619581174,0.132317346,0.120902245,0.195494145,0.133849639,2.8418367346938775,0.23979591836734693,0.8061224489795918,0.36612103174603183,56331.892857142855,0.0,0.38003421606737936,0.6518950437317784,1.0612244897959184,0.30143646744412045,563.1428571428571,1.2448979591836735,0.2755102040816326,0.15086957402008422,96.26530611916321,28.9081632837296,0.9744897959183674,0.9744897959183674,0.33244250080984766,2.6774193548387095,0.2903225806451613,0.7741935483870968,0.3912186379928316,56782.87096774193,0.0,0.3381720430107527,0.5268817204301076,1.1935483870967742,0.33763440860215055,567.6129032258065,0.8064516129032258,0.22580645161290322,0.16236559139784945,71.4516128996129,23.741935492741938,1.0,0.7096774193548387,0.2711469534050179,3.0425531914893615,0.2978723404255319,0.8297872340425532,0.34169199594731503,57776.0,0.0,0.3558763931104356,0.7588652482269505,1.3191489361702127,0.3314589665653495,577.5744680851063,1.3617021276595744,0.40425531914893614,0.18333333333333335,128.5531914745319,43.9787233987234,0.9787234042553191,0.8936170212765957,0.32684903748733535,2.7857142857142856,0.20408163265306123,0.8061224489795918,0.34380871396177504,54769.67346938775,0.0,0.3739593456430192,0.6175655976676384,0.8979591836734694,0.2885932944606414,547.530612244898,1.336734693877551,0.24489795918367346,0.13120343375445417,91.31632653709184,26.051020437530614,1.0,1.0816326530612246,0.36759799157758355,21.77777777777778,32.666666666666664,9,6,5.403188359149109,15.487629472151854,5.166666666666667,7.75,6.0,4.0,4.996665554814197,7.41057802513857,6.714285714285714,9.4,7.0,5.0,3.683941988065037,8.049844718999243,10.88888888888889,16.333333333333332,9.0,6.0,8.417904199449595,14.733182502998687,0.08163265306122448,0.06451612903225806,0.0851063829787234,0.09183673469387756
492,0.30367334100000004,0.181620212,0.485996705,607,0.246306291,0.6725266390000001,0.123190631,0.108029957,0.187818096,0.02847899,1.8393939393939394,0.03333333333333333,0.8939393939393939,0.6834965551877317,46150.90303030303,0.1393939393939394,0.34319805194805186,0.4555614973262032,0.2636363636363636,0.06826019296607529,461.369696969697,0.8363636363636363,0.1696969696969697,0.12561327561327562,63.27878787574851,4.696969699754546,1.0,0.6818181818181818,0.248243251846193,1.6049382716049383,0.024691358024691357,0.8641975308641975,0.7064961787184009,47162.246913580246,0.14814814814814814,0.45992553399960817,0.5555555555555556,0.19753086419753085,0.045855379188712526,471.4938271604938,0.7901234567901234,0.16049382716049382,0.12654320987654322,51.14814812446915,1.814814817777778,1.0,0.5432098765432098,0.24764844209288656,2.119565217391304,0.043478260869565216,0.9021739130434783,0.6285002587991719,46219.010869565216,0.18478260869565216,0.2602031573498964,0.40217391304347827,0.31521739130434784,0.08090062111801243,462.0652173913044,0.9565217391304348,0.2391304347826087,0.17028985507246377,83.2717391264565,7.586956518706522,1.0,0.9021739130434783,0.29059912008281574,1.963302752293578,0.027522935779816515,0.9174311926605505,0.6865961675189955,44457.85321100918,0.08256880733944955,0.3706057958351537,0.5076632487857529,0.27522935779816515,0.06148673536692965,444.4036697247706,0.9541284403669725,0.1651376146788991,0.11500655307994759,62.48623854163304,4.577981666724771,1.0,0.7706422018348624,0.25191709711407506,27.5,41.25,12,8,13.453624047073712,15.378556499229699,6.75,10.125,12.0,8.0,5.832900416836145,6.599512969043355,8.363636363636363,11.5,11.0,8.0,4.388000165741275,7.387247699341654,9.909090909090908,13.625,11.0,8.0,8.287997893997627,8.399617338222702,0.05454545454545454,0.04938271604938271,0.043478260869565216,0.09174311926605505
493,0.122782508,0.091698924,0.35593220299999995,354,0.239677121,0.64830511,0.08802351900000001,0.22104055,0.16953555899999995,0.131176951,2.3758389261744965,0.12080536912751678,0.8456375838926175,0.4936561201661874,60256.61744966443,0.0,0.2648929370405881,0.4697986577181208,0.5973154362416108,0.1432513049962714,602.3691275167786,0.8389261744966443,0.15436241610738255,0.0880952380952381,59.93288590313422,10.127516781825502,0.9910514541387025,0.9328859060402684,0.36309257483754115,2.586206896551724,0.10344827586206896,0.9310344827586207,0.49362342638204704,60222.55172413793,0.0,0.1743295019157088,0.3793103448275862,0.3793103448275862,0.05952380952380952,602.0344827586207,0.896551724137931,0.10344827586206896,0.05459770114942528,63.34482754906896,6.172413801137932,1.0,1.2758620689655173,0.44685276409414343,2.8260869565217392,0.13043478260869565,0.782608695652174,0.3762594893029675,60268.52173913043,0.0,0.38930296756383703,0.6521739130434783,1.0869565217391304,0.27708764665286406,602.4782608695652,1.0869565217391304,0.21739130434782608,0.11884057971014494,56.52173914,17.739130507608696,1.0,0.9565217391304348,0.3466528640441684,2.1772151898734178,0.10126582278481013,0.8481012658227848,0.5358951175406872,60230.70886075949,0.0,0.2399939722724533,0.43037974683544306,0.5063291139240507,0.1286317058468957,602.0886075949367,0.759493670886076,0.13924050632911392,0.08619650391802292,61.12658228374683,8.949367070202534,0.9831223628691982,0.8227848101265823,0.33547317661241716,37.25,49.666666666666664,4,3,20.402205763103165,14.571661996262929,7.25,9.666666666666666,4.0,3.0,2.362907813126304,6.027713773341707,7.666666666666667,7.666666666666667,3.0,3.0,3.5118845842842465,3.5118845842842465,19.75,26.333333333333332,4.0,3.0,16.45954636879968,15.044378795195676,0.04697986577181208,0.034482758620689655,0.043478260869565216,0.0379746835443038
494,0.319163973,0.16106210199999998,0.564643799,379,0.272812123,0.638539856,0.131488841,0.076732004,0.24678694,0.006013297,1.4980237154150198,0.011857707509881422,0.8458498023715415,0.710452349582784,57970.45849802371,0.0,0.47622498274672187,0.5652173913043478,0.13043478260869565,0.03594955768868813,579.5652173913044,0.8616600790513834,0.2964426877470356,0.2494165255034821,86.790513836585,8.035573123075098,1.0,0.5217391304347826,0.2535980927285275,1.294871794871795,0.01282051282051282,0.8205128205128205,0.7176434676434676,59222.269230769234,0.0,0.5573870573870574,0.6538461538461539,0.038461538461538464,0.010378510378510378,592.0641025641025,0.8974358974358975,0.21794871794871795,0.19200244200244201,70.96153849648722,3.5128205164102564,1.0,0.4358974358974359,0.271978021978022,1.8918918918918919,0.02702702702702703,0.8783783783783784,0.6940368940368941,58308.77027027027,0.0,0.4337730587730588,0.5337837837837838,0.22972972972972974,0.04247104247104247,582.9594594594595,0.9594594594594594,0.2972972972972973,0.20395752895752894,95.6621621577027,16.013513517540538,1.0,0.7837837837837838,0.26349206349206344,1.323943661971831,0.0,0.8450704225352113,0.7220657276995307,56891.90140845071,0.0,0.4474178403755868,0.5140845070422535,0.1267605633802817,0.046948356807511735,568.7887323943662,0.704225352112676,0.38028169014084506,0.34788732394366195,95.71830982650704,6.633802807323944,1.0,0.352112676056338,0.23098591549295772,31.625,63.25,8,4,12.982818316088823,35.5,9.75,19.5,8.0,4.0,9.40744386111339,16.921386861996076,9.25,18.5,8.0,4.0,4.301162633521313,13.527749258468683,8.875,17.75,8.0,4.0,5.02671434864337,6.18465843842649,0.1067193675889328,0.10256410256410256,0.0945945945945946,0.14084507042253522
